,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
197,Teenage Mutant Ninja Turtles,2014,PG-13,08 Aug 2014,101 min,"Action, Adventure, Comedy, Sci-Fi",Jonathan Liebesman,"Josh Appelbaum, André Nemec, Evan Daugherty, Peter Laird (based on the Teenage Mutant Ninja Turtles characters created by), Kevin Eastman (based on the Teenage Mutant Ninja Turtles characters created by)","Megan Fox, Will Arnett, William Fichtner, Alan Ritchson","When a kingpin threatens New York City, a group of mutated turtle warriors must emerge from the shadows to protect their home.","English, Japanese",USA,1 win & 10 nominations.,https://m.media-amazon.com/images/M/MV5BNjUzODQ5MDY5NV5BMl5BanBnXkFtZTgwOTc1NzcyMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,5.8,"190,564",tt1291150,movie,16 Dec 2014,"$163,911,409",Paramount Pictures,http://www.teenagemutantninjaturtlesmovie.com/,True
198,Get on Up,2014,PG-13,01 Aug 2014,139 min,"Biography, Drama, Music",Tate Taylor,"Jez Butterworth (screenplay), John-Henry Butterworth (screenplay), Steven Baigelman (story), Jez Butterworth (story), John-Henry Butterworth (story)","Chadwick Boseman, Nelsan Ellis, Dan Aykroyd, Viola Davis",A chronicle of James Brown's rise from extreme poverty to become one of the most influential musicians in history.,English,"UK, USA",6 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BMTY1NjAyMTUzMl5BMl5BanBnXkFtZTgwMTM4NzQ4MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.9,"18,797",tt2473602,movie,06 Jan 2015,"$22,838,662",Universal Pictures,http://www.getonupmovie.com/,True
199,The Expendables 3,2014,PG-13,15 Aug 2014,126 min,"Action, Adventure, Thriller",Patrick Hughes,"Sylvester Stallone (screenplay by), Creighton Rothenberger (screenplay), Katrin Benedikt (screenplay), Sylvester Stallone (story by), Dave Callaham (characters)","Sylvester Stallone, Jason Statham, Harrison Ford, Arnold Schwarzenegger","Barney augments his team with new blood for a personal battle: to take down Conrad Stonebanks, the Expendables co-founder and notorious arms trader who is hell bent on wiping out Barney and every single one of his associates.","English, Romanian, Spanish","USA, France, Bulgaria",2 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BODU5ODMyMzg2MV5BMl5BanBnXkFtZTgwMTA2MTcxMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,6.1,"153,918",tt2333784,movie,25 Nov 2014,"$34,742,878",Lionsgate Pictures,http://theexpendables3film.com/hq,True
200,When the Game Stands Tall,2014,PG,22 Aug 2014,115 min,"Drama, Family, Sport",Thomas Carter,"Scott Marshall Smith (screenplay), Scott Marshall Smith (story), David Zelon (story), Neil Hayes (book)","Jim Caviezel, Michael Chiklis, Alexander Ludwig, Clancy Brown","The journey of legendary football coach Bob Ladouceur, who took the De La Salle High School Spartans from obscurity to a 151-game winning streak that shattered all records for any American sport.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTQ5NDMzOTI3MV5BMl5BanBnXkFtZTgwMjU4MTMyMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.7,"14,375",tt2247476,movie,09 Dec 2014,N/A,Sony Pictures,http://whenthegamestandstall.com,True
201,The Inbetweeners 2,2014,Not Rated,06 Aug 2014,96 min,Comedy,"Damon Beesley, Iain Morris","Damon Beesley, Iain Morris","Simon Bird, James Buckley, Blake Harrison, Joe Thomas","Jay, Neil, Simon, and Will reunite in Australia for a holiday.",English,UK,2 nominations.,https://m.media-amazon.com/images/M/MV5BNTI3OTc1YTEtNGQ5My00ZGRiLWE4YTYtNjNhMDRiOWI4Y2RhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.4,"37,495",tt3097204,movie,N/A,"$14,299,071",Bwark Films,N/A,True
202,The Hundred-Foot Journey,2014,PG,08 Aug 2014,122 min,"Comedy, Drama",Lasse Hallström,"Steven Knight (screenplay by), Richard C. Morais (novel)","Helen Mirren, Om Puri, Manish Dayal, Charlotte Le Bon",The Kadam family leaves India for France where they open a restaurant directly across the road from Madame Mallory's Michelin-starred eatery.,"English, French, Hindi","USA, India, United Arab Emirates",Nominated for 1 Golden Globe. Another 2 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ3Mjg2MTE4M15BMl5BanBnXkFtZTgwMzcyNDMwMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,7.3,"67,656",tt2980648,movie,02 Dec 2014,"$46,214,579",Walt Disney Pictures,http://100footjourneymovie.com/,True
203,Into the Storm,2014,PG-13,08 Aug 2014,89 min,"Action, Thriller",Steven Quale,John Swetnam,"Richard Armitage, Sarah Wayne Callies, Matt Walsh, Max Deacon","Storm trackers, thrill-seekers, and everyday townspeople document an unprecedented onslaught of tornadoes touching down in the town of Silverton.",English,USA,2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjMwODI2ODc3Nl5BMl5BanBnXkFtZTgwMDQwNjkwMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,5.8,"60,246",tt2106361,movie,18 Nov 2014,"$40,613,055",Warner Bros. Pictures,http://intothestormmovie.com/,True
204,Stand by Me Doraemon,2014,N/A,08 Aug 2014,95 min,"Animation, Comedy, Drama, Family, Sci-Fi","Tony Oliver, Ryuichi Yagi, Takashi Yamazaki","Fujio F. Fujiko (manga), Takashi Yamazaki (screenplay)","Wasabi Mizuta, Megumi Ohara, Satoshi Tsumabuki, Yumi Kakazu",What will happen to Nobita's life after Doraemon leaves?,"Japanese, English","Japan, USA",3 wins.,https://m.media-amazon.com/images/M/MV5BMTNlZWU1YjEtM2FkMS00ODNhLWFhMDMtM2E0NWFkNGI0MDI1XkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,"4,811",tt3331846,movie,N/A,N/A,N/A,N/A,True
205,Step Up All In,2014,PG-13,08 Aug 2014,112 min,"Drama, Music, Romance",Trish Sie,"Duane Adler (characters), John Swetnam","Ryan Guzman, Briana Evigan, Adam Sevani, Misha Gabriel Hamilton","All-stars from the previous Step Up installments come together in glittering Las Vegas, battling for a victory that could define their dreams and their careers.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTUzMjUyODA1Nl5BMl5BanBnXkFtZTgwMjIwNTQ5MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.0,"30,032",tt2626350,movie,04 Nov 2014,"$13,617,501",Lionsgate,http://Facebook.com/StepUpMovie,True
206,The Giver,2014,PG-13,15 Aug 2014,97 min,"Drama, Romance, Sci-Fi",Phillip Noyce,"Michael Mitnick (screenplay), Robert B. Weide (screenplay), Lois Lowry (book)","Jeff Bridges, Meryl Streep, Brenton Thwaites, Alexander Skarsgård","In a seemingly perfect community, without war, pain, suffering, differences or choice, a young boy is chosen to learn from an elderly man about the true pain and pleasure of the ""real"" world.",English,"South Africa, Canada, USA",2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTY1MTIxMjg2Ml5BMl5BanBnXkFtZTgwMjUyNzgwMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.5,"103,525",tt0435651,movie,25 Nov 2014,"$33,480,518",The Weinstein Company,http://thegiverfilm.com/,True
207,Men Who Save the World,2014,N/A,27 Nov 2014,94 min,"Comedy, Drama",Seng Tat Liew,Seng Tat Liew,"Jjamal Ahmed, Harun Salim Bachik, Muhammad Farhan Bin Mohamad Nizam, Hazeehan Binti Husain","The shadow of an African immigrant in an abandoned house was mistaken for a ghost and the hilarious situations that ensued, creating havoc in a quaint Malay village.",Malay,"Malaysia, Germany, Netherlands, France",5 wins & 6 nominations.,https://ia.media-imdb.com/images/M/MV5BMGQyYTU1ZGEtODY3OS00OTE3LThiOWItMTdmNzg1OTg4YzgxXkEyXkFqcGdeQXVyMzY3MDU4NDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,112,tt3797880,movie,N/A,N/A,N/A,N/A,True
208,Let's Be Cops,2014,R,13 Aug 2014,104 min,"Comedy, Crime",Luke Greenfield,"Luke Greenfield, Nicholas Thomas","Jake Johnson, Damon Wayans Jr., Rob Riggle, Nina Dobrev","Two struggling pals dress as police officers for a costume party and become neighborhood sensations. But when these newly-minted ""heroes"" get tangled in a real life web of mobsters and dirty detectives, they must put their fake badges on the line.","English, Spanish",USA,2 nominations.,https://m.media-amazon.com/images/M/MV5BMjI3MDY2ODQwNF5BMl5BanBnXkFtZTgwNjUzNjE4MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Metacritic', 'Value': '30/100'}]",30,6.4,"120,427",tt1924435,movie,11 Nov 2014,N/A,20th Century Fox,http://www.letsbecops.com/,True
209,Anjaan,2014,NOT RATED,15 Aug 2014,166 min,"Action, Crime, Thriller","N. Linguswamy, Suresh(co-director)","N. Linguswamy (story and screenplay), Brindha Sarathy (dialogue), N. Linguswamy","Suriya, Samantha Ruth Prabhu, Vidyut Jammwal, Manoj Bajpayee","Raju Bhai and Chandru head a thriving gang dismantling everyone coming their way. However when their success reaches the dreaded Imran, their lives take a turn.","Tamil, Telugu, Hindi",India,3 nominations.,https://m.media-amazon.com/images/M/MV5BZDBhN2JlY2UtNGQyMy00MDllLWExYjEtNWU3YTVkYmM0MzQ4XkEyXkFqcGdeQXVyODE0NjUxNzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]",N/A,4.9,"3,319",tt3563156,movie,N/A,N/A,Prime Media Pictures,N/A,True
210,Hector and the Search for Happiness,2014,R,14 Aug 2014,114 min,"Adventure, Comedy, Drama",Peter Chelsom,"Maria von Heland (screenplay), Peter Chelsom (screenplay), Tinker Lindsay (screenplay), François Lelord (novel)","Simon Pegg, Rosamund Pike, Tracy Ann Oberman, Jean Reno",A psychiatrist searches the globe to find the secret of happiness.,"English, French, German","Germany, Canada, UK, South Africa, USA",2 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BNTAzNTIyNDYzNV5BMl5BanBnXkFtZTgwNDg1NjYyMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,7.0,"41,069",tt1626146,movie,03 Feb 2015,N/A,Relativity Media,http://www.facebook.com/hectorandthesearchforhappiness,True
211,Singham Returns,2014,NOT RATED,15 Aug 2014,142 min,"Action, Drama",Rohit Shetty,"Rohit Shetty (story), Yunus Sajawal (screenplay), Farhad Samji (dialogue), Sajid (dialogue)","Ajay Devgn, Kareena Kapoor, Amole Gupte, Anupam Kher","Owing to the wrongdoings affiliated with evils similar to black money, an honest but ferocious police officer returns as the Deputy Commissioner of Police with the prospect of wiping out injustice.",Hindi,India,1 win & 2 nominations.,https://m.media-amazon.com/images/M/MV5BZDFiZjg4MjYtMDBmYy00NzY0LWI5NTctOWJlODc2NzhiMTU0XkEyXkFqcGdeQXVyNDUzOTQ5MjY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}]",N/A,5.7,"6,073",tt2309764,movie,N/A,"$1,231,550",Eros Entertainment,http://singhamreturns.in,True
212,If I Stay,2014,PG-13,22 Aug 2014,107 min,"Drama, Fantasy, Music, Romance",R.J. Cutler,"Shauna Cross (screenplay), Gayle Forman (novel)","Chloë Grace Moretz, Mireille Enos, Jamie Blackley, Joshua Leonard","Life changes in an instant for young Mia Hall after a car accident puts her in a coma. During an out-of-body experience, she must decide whether to wake up and live a life far different than she had imagined. The choice is hers if she can go on.",English,USA,3 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjI4NjkxODMyMF5BMl5BanBnXkFtZTgwODYwODQ5MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.8,"105,756",tt1355630,movie,18 Nov 2014,N/A,Warner Bros. Pictures,http://www.ifistaymovie.com,True
213,Sin City: A Dame to Kill For,2014,R,22 Aug 2014,102 min,"Crime, Thriller","Frank Miller, Robert Rodriguez","Frank Miller, Frank Miller (graphic novels)","Mickey Rourke, Jessica Alba, Josh Brolin, Joseph Gordon-Levitt",Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,English,USA,3 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMjA5ODYwNjgxMF5BMl5BanBnXkFtZTgwMTcwNzAyMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.5,"138,469",tt0458481,movie,18 Nov 2014,"$11,064,709",Dimension Films,http://sincity-2.com/,True
214,Birdman,1967–1969,TV-G,09 Sep 1967,30 min,"Animation, Action, Adventure",N/A,N/A,"Keith Andes, Don Messick, John Stephenson",A winged superhero who gets his powers from the sun battles various evildoers with the help of his eagle sidekick Avenger.,English,USA,N/A,https://ia.media-imdb.com/images/M/MV5BZTk3NjA1M2EtYTQ2Ny00ZTlmLThjMTQtYzhiY2I1ODM0MzdlXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,653,tt0061237,series,N/A,N/A,N/A,N/A,True
215,The November Man,2014,R,27 Aug 2014,108 min,"Action, Crime, Thriller",Roger Donaldson,"Michael Finch (screenplay), Karl Gajdusek (screenplay), Bill Granger (book)","Pierce Brosnan, Luke Bracey, Olga Kurylenko, Bill Smitrovich",An ex-C.I.A. operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level C.I.A. officials and the Russian President-elect.,"English, Russian","USA, UK",N/A,https://m.media-amazon.com/images/M/MV5BNTkzMDk5NjUxNV5BMl5BanBnXkFtZTgwMzMwOTMyMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,6.3,"58,540",tt2402157,movie,25 Nov 2014,N/A,Relativity Media,http://thenovemberman.com/,True
216,"As Above, So Below",2014,R,29 Aug 2014,93 min,"Horror, Mystery, Thriller",John Erick Dowdle,"John Erick Dowdle (screenplay), Drew Dowdle (screenplay)","Perdita Weeks, Ben Feldman, Edwin Hodge, François Civil","When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.","English, French, Latin",USA,1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTQzNzg0NDI2MF5BMl5BanBnXkFtZTgwMzgxNzY2MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,6.2,"65,119",tt2870612,movie,02 Dec 2014,N/A,Universal Pictures,http://www.asabovesobelowmovie.com/,True
217,The Imitation Game,2014,PG-13,25 Dec 2014,114 min,"Biography, Drama, Thriller, War",Morten Tyldum,"Graham Moore, Andrew Hodges (book)","Benedict Cumberbatch, Keira Knightley, Matthew Goode, Rory Kinnear","During World War II, the English mathematical genius Alan Turing tries to crack the German Enigma code with help from fellow mathematicians.","English, German","USA, UK",Won 1 Oscar. Another 46 wins & 155 nominations.,https://m.media-amazon.com/images/M/MV5BOTgwMzFiMWYtZDhlNS00ODNkLWJiODAtZDVhNzgyNzJhYjQ4L2ltYWdlXkEyXkFqcGdeQXVyNzEzOTYxNTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,8.0,"606,273",tt2084970,movie,31 Mar 2015,N/A,The Weinstein Company,http://theimitationgamemovie.com/,True
218,Rosewater,2014,R,27 Nov 2014,103 min,"Biography, Drama",Jon Stewart,"Jon Stewart (screenplay), Maziar Bahari (book), Aimee Molloy (book)","Gael García Bernal, Kim Bodnia, Dimitri Leonidas, Haluk Bilginer",Iranian-Canadian journalist Maziar Bahari is detained by Iranian forces who brutally interrogate him under suspicion that he is a spy.,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BNjY1NjQ1NjMzNl5BMl5BanBnXkFtZTgwNzU0Mjc1MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.6,"9,723",tt2752688,movie,10 Feb 2015,N/A,Open Road Films,http://www.facebook.com/Rosewatermovie/,True
219,Wild,2014,R,19 Dec 2014,115 min,"Adventure, Biography, Drama",Jean-Marc Vallée,"Nick Hornby (screenplay by), Cheryl Strayed (memoir ""Wild: From Lost to Found on the Pacific Crest Trail"")","Reese Witherspoon, Laura Dern, Thomas Sadoski, Keene McRae",A chronicle of one woman's one thousand one hundred mile solo hike undertaken as a way to recover from a recent personal tragedy.,English,USA,Nominated for 2 Oscars. Another 11 wins & 65 nominations.,https://m.media-amazon.com/images/M/MV5BMGMzZmYzYmUtNTJiYi00MjZjLTkyZmMtZGJhYWRlMDBkMDIyXkEyXkFqcGdeQXVyNjA5MDIyMzU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.1,"108,499",tt2305051,movie,31 Mar 2015,"$24,673,716",20th Century Fox,http://www.foxsearchlight.com/wild/,True
220,The Boxtrolls,2014,PG,26 Sep 2014,96 min,"Animation, Adventure, Comedy, Family, Fantasy","Graham Annable, Anthony Stacchi","Irena Brignull (screenplay), Adam Pava (screenplay), Alan Snow (novel), Anthony Stacchi (story adapted by), Phil Dale (story adapted by), Vera Brosgol (additional writing)","Steve Blum, Dee Bradley Baker, Max Mitchell, Ben Kingsley",A young orphaned boy raised by underground cave-dwelling trash collectors tries to save his friends from an evil exterminator.,English,USA,Nominated for 1 Oscar. Another 8 wins & 59 nominations.,https://m.media-amazon.com/images/M/MV5BMTQxODA5MDkyNV5BMl5BanBnXkFtZTgwMDMyNjkzMjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '76%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,6.8,"49,935",tt0787474,movie,20 Jan 2015,"$52,098,992",Focus Features,http://www.theboxtrolls.com/,True
221,Before I Go to Sleep,2014,R,31 Oct 2014,92 min,"Drama, Horror, Mystery, Thriller",Rowan Joffe,"Rowan Joffe, S.J. Watson (based on the novel by)","Nicole Kidman, Colin Firth, Mark Strong, Ben Crompton","A woman wakes up every day, remembering nothing as a result of a traumatic accident in her past. One day, new terrifying truths emerge that force her to question everyone around her.",English,"UK, USA, France, Sweden",N/A,https://m.media-amazon.com/images/M/MV5BNjI0NTAwMTU1NV5BMl5BanBnXkFtZTgwNzkwNjQ0MjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,6.3,"63,507",tt1726592,movie,27 Jan 2015,N/A,Clarius Entertainment,http://www.beforeigotosleepthemovie.com/,True
