,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
167,Annabelle: Creation,2017,R,11 Aug 2017,109 min,"Horror, Mystery, Thriller",David F. Sandberg,"Gary Dauberman, Gary Dauberman (based on characters created by)","Anthony LaPaglia, Samara Lee, Miranda Otto, Brad Greenquist","12 years after the tragic death of their little girl, a dollmaker and his wife welcome a nun and several girls from a shuttered orphanage into their home, where they soon become the target of the dollmaker's possessed creation, Annabelle.","English, Spanish",USA,3 nominations.,https://m.media-amazon.com/images/M/MV5BMjA1MzIwMjMxNF5BMl5BanBnXkFtZTgwMDQ3NTc2MjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.5,"85,453",tt5140878,movie,24 Oct 2017,"$101,788,793",New Line Cinema,http://www.annabellemovie.com,True
168,The Glass Castle,2017,PG-13,11 Aug 2017,127 min,"Biography, Drama",Destin Daniel Cretton,"Destin Daniel Cretton (screenplay by), Andrew Lanham (screenplay by), Jeannette Walls (based upon the book by)","Brie Larson, Woody Harrelson, Naomi Watts, Ella Anderson",A young girl comes of age in a dysfunctional family of nonconformist nomads with a mother who's an eccentric artist and an alcoholic father who would stir the children's imagination with hope as a distraction to their poverty.,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTY2Nzk0MDE3Nl5BMl5BanBnXkFtZTgwOTI0ODc0MjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,7.2,"21,697",tt2378507,movie,07 Nov 2017,"$17,238,739",Lionsgate,http://www.TheGlassCastle.movie,True
169,Good Time,2017,R,25 Aug 2017,101 min,"Crime, Drama, Thriller","Benny Safdie, Josh Safdie","Ronald Bronstein, Josh Safdie","Robert Pattinson, Benny Safdie, Buddy Duress, Taliah Webster","After a botched bank robbery lands his younger brother in prison, Connie Nikas embarks on a twisted odyssey through the city's underworld in an increasingly desperate-and dangerous-attempt to get his brother Nick out of jail.",English,USA,6 wins & 36 nominations.,https://m.media-amazon.com/images/M/MV5BNGQ3Y2VjNmUtMDdiMC00YTE1LWI5NmUtZDIzMTJmODQyNDU4XkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,7.3,"48,522",tt4846232,movie,21 Nov 2017,"$1,999,047",A24,N/A,True
170,Ingrid Goes West,2017,R,25 Aug 2017,98 min,"Comedy, Drama",Matt Spicer,"David Branson Smith, Matt Spicer","Aubrey Plaza, Elizabeth Olsen, O'Shea Jackson Jr., Wyatt Russell",An unhinged social media stalker moves to LA and insinuates herself into the life of an Instagram star.,English,USA,2 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BNzE3Mzc5NTc4M15BMl5BanBnXkFtZTgwMDYwNzM3MjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,6.6,"25,675",tt5962210,movie,07 Nov 2017,"$3,016,057",NEON,http://ingridgoeswestfilm.com/,True
171,The Nut Job 2: Nutty by Nature,2017,PG,11 Aug 2017,91 min,"Animation, Action, Adventure, Comedy, Family, Fantasy",Cal Brunker,"Scott Bindley, Cal Brunker, Bob Barlen, Peter Lepeniotis (based on characters created by)","Will Arnett, Maya Rudolph, Bobby Cannavale, Bobby Moynihan","Following the events of the first movie, Surly and his friends must stop Oakton City's Mayor from destroying their home to make way for a dysfunctional amusement park.",English,"South Korea, Canada",2 nominations.,https://m.media-amazon.com/images/M/MV5BZTA5ZDZhMjgtNjNkOC00MzM0LWFlZmItZTM4MjJkMGEyZGQwXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",36,5.4,"4,606",tt3486626,movie,14 Nov 2017,"$28,342,490",Open Road Films,http://thenutjob.com/,True
172,The Only Living Boy in New York,2017,R,11 Aug 2017,89 min,Drama,Marc Webb,Allan Loeb,"Callum Turner, Jeff Bridges, Kate Beckinsale, Pierce Brosnan","Adrift in New York City, a recent college graduate's life is upended by his father's mistress.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BODEzODA5NjU2NF5BMl5BanBnXkFtZTgwODkwNzA5MjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",33,6.3,"8,242",tt0460890,movie,N/A,"$622,999",Amazon Studios/Roadside Attractions,N/A,True
173,The Hitman's Bodyguard,2017,R,18 Aug 2017,118 min,"Action, Comedy, Thriller",Patrick Hughes,Tom O'Connor,"Elodie Yung, Ryan Reynolds, Tsuwayuki Saotome, Roy Hill","The world's top bodyguard gets a new client, a hitman who must testify at the International Criminal Court. They must put their differences aside and work together to make it to the trial on time.","English, Russian, French, Japanese, Italian, Dutch, Spanish","USA, Hong Kong, Bulgaria, Netherlands",N/A,https://m.media-amazon.com/images/M/MV5BMjQ5NjA2NDg1MV5BMl5BanBnXkFtZTgwMDAzNDc4MjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",47,6.9,"155,112",tt1959563,movie,21 Nov 2017,"$75,020,039",Summit Entertainment,http://www.thehitmansbodyguard.movie/,True
174,Lemon,2017,Not Rated,18 Aug 2017,83 min,"Comedy, Drama",Janicza Bravo,"Janicza Bravo, Brett Gelman","Brett Gelman, Judy Greer, Michael Cera, Gillian Jacobs",A man watches his life unravel after he is left by his girlfriend of 10 years.,English,USA,1 win & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMjE5NzkxMDE5NF5BMl5BanBnXkFtZTgwODM0MDQ4MjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,4.6,"1,275",tt5973364,movie,N/A,N/A,N/A,N/A,True
175,Logan Lucky,2017,PG-13,18 Aug 2017,118 min,"Comedy, Crime, Drama",Steven Soderbergh,Rebecca Blunt,"Farrah Mackenzie, Channing Tatum, Jim O'Heir, Riley Keough",Two brothers attempt to pull off a heist during a NASCAR race in North Carolina.,English,USA,2 wins & 9 nominations.,https://m.media-amazon.com/images/M/MV5BMTYyODg0NDU1OV5BMl5BanBnXkFtZTgwNjcxMzU0MjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.0,"101,226",tt5439796,movie,28 Nov 2017,"$27,696,504",Fingerprint Releasing / Bleecker Street,http://loganluckymovie.com/,True
176,Patti Cake$,2017,R,18 Aug 2017,109 min,"Drama, Music",Geremy Jasper,Geremy Jasper,"Sahr Ngaujah, Danielle Macdonald, Bridget Everett, Mamoudou Athie","PATTI CAKE$ is centered on aspiring rapper Patricia Dombrowski, a.k.a. Killa P, a.k.a. Patti Cake$, who is fighting an unlikely quest for glory in her downtrodden hometown in New Jersey.",English,USA,7 wins & 11 nominations.,https://m.media-amazon.com/images/M/MV5BOTZiNGIxNzgtMGUyMy00Y2IwLWI0Y2QtN2FhNWNhNjcyODM5XkEyXkFqcGdeQXVyMDc2NTEzMw@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.7,"8,348",tt6288250,movie,N/A,"$794,817",Fox Searchlight Pictures,http://www.foxsearchlight.com/patticakes/,True
177,All Saints,2017,PG,25 Aug 2017,108 min,Drama,Steve Gomer,Steve Armour,"John Corbett, Cara Buono, Myles Moore, Barry Corbin","When a group of Burmese refugees join the congregation, the pastor of a failing Anglican church attempts to aid them by planting crops and enlisting the help of the community.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjMwODgxMDU4OV5BMl5BanBnXkFtZTgwMDMzNDQ3MjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.0,"1,130",tt4663548,movie,12 Dec 2017,"$5,750,509",Sony Pictures / Affirm Films,http://www.allsaintsmovie.com,True
178,Beach Rats,2017,R,25 Jan 2018,98 min,Drama,Eliza Hittman,Eliza Hittman,"Harris Dickinson, Madeline Weinstein, Kate Hodge, Neal Huff",A Brooklyn teenager spends his days experimenting with drugs and looking online for older men to meet with.,English,USA,7 wins & 14 nominations.,https://m.media-amazon.com/images/M/MV5BZmZiM2RmMWUtNjcyZi00ZDcxLWE3ZjktY2VlYTk3Y2I0NTZjXkEyXkFqcGdeQXVyMjU3NTI0Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,6.4,"8,627",tt6303866,movie,21 Nov 2017,"$457,847",NEON,http://beachratsfilm.com/,True
179,Leap!,2016,PG,25 Aug 2017,89 min,"Animation, Adventure, Comedy, Family, Music","Eric Summer, Éric Warin, Mimi Maynard, Paulette Victor-Lifton","Eric Summer (original idea), Eric Summer (original story), Laurent Zeitoun (original story), Carol Noble (screenplay), Laurent Zeitoun (screenplay), Eric Summer (screenplay)","Elle Fanning, Dane DeHaan, Carly Rae Jepsen, Maddie Ziegler","An orphan girl dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera house.",English,"France, Canada",1 nomination.,https://m.media-amazon.com/images/M/MV5BZjEzMmFlNWUtYTFhOC00ZDMxLTllZmItZjc3ODMwNTk2ZmNlXkEyXkFqcGdeQXVyNTY2ODgzODg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,6.8,"16,009",tt2261287,movie,21 Nov 2017,"$21,797,758",The Weinstein Company,http://www.latelieranimation.com/ballerina-en/?lang=en,True
180,Served Like a Girl,2017,N/A,25 Aug 2017,103 min,Documentary,Lysa Heslov,"Tchavdar Georgiev, Lysa Heslov","Nichole Alred, Jas Boothe, Rachel Engler, Hope Garcia","Director Lysa Heslov's documentary, ""Served Like a Girl, provides a candid look at several American women as they transition from active duty to civilian life after serving tours of duty in...",English,USA,1 win & 3 nominations.,https://ia.media-imdb.com/images/M/MV5BZDJkYzU5ZTQtZTZkOC00YzhhLWIyMGYtNDhlMGRjYTY1MDc4XkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}, {'Source': 'Metacritic', 'Value': '85/100'}]",85,7.8,53,tt6175710,movie,N/A,"$8,237",Entertainment Studios Motion Pictures,http://servedlikeagirl.com,True
181,Home Again,2017,PG-13,08 Sep 2017,97 min,"Comedy, Drama, Romance",Hallie Meyers-Shyer,Hallie Meyers-Shyer,"Reese Witherspoon, Michael Sheen, Candice Bergen, Pico Alexander",Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNDMxNTQ0NjIwOV5BMl5BanBnXkFtZTgwODE5NjA5MjI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",41,5.8,"21,592",tt5719700,movie,12 Dec 2017,"$26,353,346",Open Road Films,N/A,True
182,Downsizing,2017,R,22 Dec 2017,135 min,"Drama, Sci-Fi",Alexander Payne,"Alexander Payne, Jim Taylor","Matt Damon, Christoph Waltz, Hong Chau, Kristen Wiig","A social satire in which a man realizes he would have a better life if he were to shrink himself to five inches tall, allowing him to live in wealth and splendor.","English, Spanish, Norwegian, French, Korean, Greek, Vietnamese","USA, Norway",Nominated for 1 Golden Globe. Another 1 win & 14 nominations.,https://m.media-amazon.com/images/M/MV5BNDYxNDQ5OTYxOV5BMl5BanBnXkFtZTgwOTcyODkxNDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,5.7,"71,921",tt1389072,movie,20 Mar 2018,"$22,932,429",Paramount Pictures,N/A,True
183,Darkest Hour,2017,PG-13,22 Dec 2017,125 min,"Biography, Drama, History, War",Joe Wright,Anthony McCarten,"Gary Oldman, Kristin Scott Thomas, Ben Mendelsohn, Lily James","In May 1940, the fate of Western Europe hangs on British Prime Minister Winston Churchill, who must decide whether to negotiate with Adolf Hitler, or fight on knowing that it could mean a humiliating defeat for Britain and its empire.","English, French, German","UK, USA",Won 2 Oscars. Another 40 wins & 63 nominations.,https://m.media-amazon.com/images/M/MV5BNTU4MjMwOTgyMV5BMl5BanBnXkFtZTgwODQzNjY2NDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,7.4,"128,074",tt4555426,movie,27 Feb 2018,"$28,086,332",Focus Features,http://focusfeatures.com/darkesthour,True
184,Film Stars Don't Die in Liverpool,2017,R,16 Nov 2017,105 min,"Biography, Drama, Romance",Paul McGuigan,"Matt Greenhalgh (screenplay), Peter Turner (based on the memoir by)","Annette Bening, Jamie Bell, Kenneth Cranham, Julie Walters",A romance sparks between a young actor and a Hollywood leading lady.,English,UK,Nominated for 3 BAFTA Film Awards. Another 2 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BMTE0MDQxODg2NTJeQTJeQWpwZ15BbWU4MDIwODkyMjQz._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,6.7,"5,825",tt5711148,movie,24 Apr 2018,N/A,Sony Pictures Classics,http://sonyclassics.com/filmstarsdontdieinliverpool/,True
185,Lady Bird,2017,R,01 Dec 2017,94 min,"Comedy, Drama",Greta Gerwig,Greta Gerwig,"Saoirse Ronan, Laurie Metcalf, Tracy Letts, Lucas Hedges","In 2002, an artistically inclined seventeen-year-old girl comes of age in Sacramento, California.","English, Spanish",USA,Nominated for 5 Oscars. Another 102 wins & 191 nominations.,https://m.media-amazon.com/images/M/MV5BODhkZGE0NDQtZDc0Zi00YmQ4LWJiNmUtYTY1OGM1ODRmNGVkXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '99%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",94,7.4,"166,531",tt4925292,movie,06 Mar 2018,"$48,285,330",A24,http://ladybird.movie/,True
186,Tulip Fever,2017,R,01 Sep 2017,105 min,"Drama, History, Romance",Justin Chadwick,"Deborah Moggach (screenplay by), Tom Stoppard (screenplay by), Deborah Moggach (based upon the novel by)","Alicia Vikander, Dane DeHaan, Jack O'Connell, Holliday Grainger",An artist falls for a young married woman while he's commissioned to paint her portrait during the Tulip mania of 17th century Amsterdam.,English,"UK, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BZDY3MTAyNmEtZDY1Yi00NGY5LTg1ZDctNDQ2N2FlMmRlYWU0XkEyXkFqcGdeQXVyNTQzOTc3MTI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '10%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,6.2,"14,206",tt0491203,movie,28 Nov 2017,"$2,399,374",The Weinstein Company,N/A,True
187,Unlocked,2017,R,05 May 2017,98 min,"Action, Drama, Mystery, Thriller",Michael Apted,Peter O'Brien (screenplay),"Noomi Rapace, Orlando Bloom, Toni Collette, John Malkovich",A CIA interrogator is lured into a ruse that puts London at risk of a biological attack.,"English, Arabic, German","Czech Republic, Switzerland, UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BZWJiNGQ1YzgtOGVjZS00MGRjLTgwZDMtNWFiNmQ2ZWI1ZWNkXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.2,"22,363",tt1734493,movie,01 Sep 2017,N/A,Lionsgate Premiere,N/A,True
188,Battle of the Sexes,2017,PG-13,29 Sep 2017,121 min,"Biography, Comedy, Drama, Sport","Jonathan Dayton, Valerie Faris",Simon Beaufoy,"Emma Stone, Steve Carell, Andrea Riseborough, Natalie Morales",The true story of the 1973 tennis match between World number one Billie Jean King and ex-champ and serial hustler Bobby Riggs.,English,"UK, USA",Nominated for 2 Golden Globes. Another 3 wins & 16 nominations.,https://m.media-amazon.com/images/M/MV5BZTljYmU2NTMtODhhNC00NjlhLWJhZTUtNDllODYyYWM4ZjA5XkEyXkFqcGdeQXVyNjM0ODk5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,6.7,"41,294",tt4622512,movie,02 Jan 2018,"$12,552,907",Fox Searchlight Pictures,http://www.foxsearchlight.com/battleofthesexes/,True
189,"Three Billboards Outside Ebbing, Missouri",2017,R,01 Dec 2017,115 min,"Crime, Drama",Martin McDonagh,Martin McDonagh,"Frances McDormand, Caleb Landry Jones, Kerry Condon, Sam Rockwell",A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,English,"UK, USA",Won 2 Oscars. Another 104 wins & 193 nominations.,https://m.media-amazon.com/images/M/MV5BMjMxNzgwMDUyMl5BMl5BanBnXkFtZTgwMTQ0NTIyNDM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,8.2,"323,099",tt5027774,movie,27 Feb 2018,"$52,000,189",Fox Searchlight Pictures,http://www.foxsearchlight.com/threebillboardsoutsideebbingmissouri/,True
190,It,2017,R,08 Sep 2017,135 min,"Horror, Thriller",Andy Muschietti,"Chase Palmer (screenplay by), Cary Joji Fukunaga (screenplay by), Gary Dauberman (screenplay by), Stephen King (based on the novel by)","Jaeden Lieberher, Jeremy Ray Taylor, Sophia Lillis, Finn Wolfhard","In the summer of 1989, a group of bullied kids band together to destroy a shape-shifting monster, which disguises itself as a clown and preys on the children of Derry, their small Maine town.",English,"USA, Canada",4 wins & 30 nominations.,https://m.media-amazon.com/images/M/MV5BZDVkZmI0YzAtNzdjYi00ZjhhLWE1ODEtMWMzMWMzNDA0NmQ4XkEyXkFqcGdeQXVyNzYzODM3Mzg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.4,"335,986",tt1396484,movie,09 Jan 2018,"$326,898,358",Warner Bros. Pictures,http://www.Itthemovie.com,True
191,Arribo de los buscadores de caminos de Estados Unidos a México,1909,N/A,N/A,N/A,"Documentary, Short",N/A,N/A,N/A,N/A,Spanish,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt4719998,movie,N/A,N/A,N/A,N/A,True
192,9/11,2002,TV-PG,10 Mar 2002,112 min,Documentary,"James Hanlon, Gédéon Naudet, Jules Naudet","Tom Forman, Greg Kandra","Tony Benatatos, Jamal Braithwaite, Steve Buscemi, Joe Casaliggi","A real life documentary following the events of September 11 from an insider's view, through the lens of James Hanlon and two French filmmakers who were in Manhattan that one day.",English,"USA, France",Won 2 Primetime Emmys. Another 6 wins & 6 nominations.,https://m.media-amazon.com/images/M/MV5BMTIyMzUyNzYzNV5BMl5BanBnXkFtZTcwMTk2NzEyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}]",N/A,8.4,"6,005",tt0312318,movie,12 Sep 2002,N/A,Goldfish Pictures,N/A,True
