,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
251,Karachi se Lahore,2015,N/A,27 Nov 2015,N/A,"Adventure, Comedy, Family",Wajahat Rauf,"Yasir Hussain, Wajahat Rauf (story)","Shehzad Sheikh, Ayesha Omar, Yasir Hussain, Ahmed Ali Akbar",A road trip from Karachi to Lahore where 5 friends discover themselves and the country amidst getting to their destination.,Urdu,Pakistan,N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BMDFhMzVlYjMtNzljYS00ODAxLWI0OWMtMThjNWYyMzkwY2ViXkEyXkFqcGdeQXVyNTM3MzQ3NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,"1,054",tt4590482,movie,N/A,N/A,N/A,N/A,True
252,The Kindergarten Teacher,2018,R,12 Oct 2018,96 min,Drama,Sara Colangelo,"Sara Colangelo, Nadav Lapid (based on the screenplay by)","Maggie Gyllenhaal, Gael García Bernal, Ato Blankson-Wood, Libya Pugh",A kindergarten teacher in New York becomes obsessed with one of her students whom she believes is a child prodigy.,English,USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZDIxNjIwNjktZTQzNS00ODI1LTkyZGItNDhkYjJlM2FhODcyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",75,6.8,"6,497",tt6952960,movie,12 Oct 2018,N/A,Netflix,N/A,True
253,A Lego Brickumentary,2014,G,31 Jul 2015,93 min,Documentary,"Kief Davidson, Daniel Junge","Daniel Junge, Davis Coombe, Kief Davidson","Jason Bateman, Jamie Berard, Bryan Bonahoom, Alice Finch",A look at the global culture and appeal of the LEGO building-block toys.,"English, Portuguese","Denmark, USA",1 nomination.,https://m.media-amazon.com/images/M/MV5BMTA5Njk2MTQ1NjBeQTJeQWpwZ15BbWU4MDM2MDA0NjUx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '54%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.8,"1,611",tt3214286,movie,N/A,N/A,Radius,http://www.facebook.com/ALegoBrickumentary,True
254,The Two of Us,1967,Not Rated,19 Feb 1968,86 min,"Comedy, Drama",Claude Berri,"Claude Berri (scenario and dialogue), Gérard Brach (adaptation), Claude Berri (adaptation), Michel Rivelin (collaboration)","Michel Simon, Roger Carel, Paul Préboist, Luce Fabiole","In Nazi-occupied France, a Jewish child is sent away from his family and conceals his religious affiliation from the anti-Semitic elderly man that takes care of him.",French,France,5 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMTQxOTAzMTQyOF5BMl5BanBnXkFtZTcwNTIyMTY0MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]",N/A,7.7,"1,716",tt0063771,movie,29 May 2018,N/A,Rialto,N/A,True
255,Fantastic Four,2005,PG-13,08 Jul 2005,106 min,"Action, Adventure, Fantasy, Sci-Fi",Tim Story,"Mark Frost, Michael France, Stan Lee (Marvel comic book), Jack Kirby (Marvel comic book)","Ioan Gruffudd, Jessica Alba, Chris Evans, Michael Chiklis","A group of astronauts gain superpowers after a cosmic radiation exposure and must use them to oppose the plans of their enemy, Doctor Victor Von Doom.",English,"USA, Germany",3 wins & 12 nominations.,https://m.media-amazon.com/images/M/MV5BNWU1ZjFjMTctYjA5ZC00YTBkLTkzZjUtZWEyMjgxY2MxYWM4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,5.7,"293,899",tt0120667,movie,06 Dec 2005,"$154,485,963",20th Century Fox,http://www.fantasticfourmovie.com/,True
256,The 33,2015,PG-13,13 Nov 2015,127 min,"Biography, Drama, History",Patricia Riggen,"Mikko Alanne (screenplay), Craig Borten (screenplay), Michael Thomas (screenplay), Jose Rivera (screen story), Hector Tobar (book)","Antonio Banderas, Rodrigo Santoro, Juliette Binoche, James Brolin","Based on the real-life event, when a gold and copper mine collapses, it traps 33 miners underground for 69 days.","English, Spanish","Chile, USA",7 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BMTkyNDY3NDc5NF5BMl5BanBnXkFtZTgwMzI1NDM1NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,6.9,"31,680",tt2006295,movie,16 Feb 2016,"$9,144,459",Warner Bros. Pictures,http://www.the33movie.com/,True
257,To the Fore,2015,N/A,07 Aug 2015,125 min,"Drama, Sport",Dante Lam,"Sin-Yu Cheng (scriptwriter), Silver Hau (screenplay), Dante Lam (screenplay), Dante Lam (story), Fung Lam (screenplay)","Eddie Peng, Si Won Choi, Shawn Dou, Luodan Wang",Two sprinters compete in the cut throat world of professional road cycling.,"Mandarin, Cantonese, English, Italian, Korean",Hong Kong,2 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BMzIxMDU4MDA0M15BMl5BanBnXkFtZTgwMzgxNzI4NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,788,tt4788638,movie,N/A,N/A,Asia Releasing,http://www.totheforemovie.com,True
258,Boruto: Naruto the Movie,2015,PG,28 Mar 2017,95 min,"Animation, Action, Adventure, Comedy",Hiroyuki Yamashita,"Masashi Kishimoto (original author), Masashi Kishimoto (screenplay), Ukyô Kodachi (screenplay cooperation)","Yûko Sanpei, Kokoro Kikuchi, Ryûichi Kijima, Junko Takeuchi","It's been some years since the end of the Shinobi War. Naruto Uzumaki is the 7th Hokage of Konohagakure, in this new era. His son, Boruto Uzumaki, will soon enter the Chûnin exams, alongside Sarada Uchiha and the mysterious Mitsuki.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNDIwYjg5YzItZTJmMC00YjJhLWFiNjYtMDU5MmQxOTQxODM2XkEyXkFqcGdeQXVyMjc2Nzg5OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,"6,816",tt4618398,movie,N/A,N/A,N/A,N/A,True
259,The Man from U.N.C.L.E.,2015,PG-13,14 Aug 2015,116 min,"Action, Adventure, Comedy",Guy Ritchie,"Guy Ritchie (screenplay by), Lionel Wigram (screenplay by), Jeff Kleeman (story by), David C. Wilson (story by), Guy Ritchie (story by), Lionel Wigram (story by), Sam Rolfe (based on the television series created by)","Henry Cavill, Armie Hammer, Alicia Vikander, Elizabeth Debicki","In the early 1960s, CIA agent Napoleon Solo and KGB operative Illya Kuryakin participate in a joint mission against a mysterious criminal organization, which is working to proliferate nuclear weapons.","English, Russian, German, Italian","USA, UK",7 wins & 5 nominations.,https://m.media-amazon.com/images/M/MV5BOTZmMWFhYmQtZDE5YS00YzBlLWJlOGEtYzAwNGU1YzVlYjZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,7.3,"236,426",tt1638355,movie,17 Nov 2015,"$38,140,180",Warner Bros. Pictures,http://www.manfromuncle.com/,True
260,The Prophet,2014,PG,07 Aug 2015,85 min,"Animation, Drama","Roger Allers, Gaëtan Brizzi, Paul Brizzi, Joan C. Gratz, Mohammed Saeed Harib, Tomm Moore, Nina Paley, Bill Plympton, Joann Sfar, Michal Socha","Roger Allers (screenplay by), Kahlil Gibran (based on the novel by), Hanna Weg (additional writing), Irene Mecchi (additional dialogue), Douglas Wood (additional dialogue)","Liam Neeson, Salma Hayek, John Krasinski, Frank Langella",Exiled artist and poet Mustafa embarks on a journey home with his housekeeper and her daughter; together the trio must evade the authorities who fear that the truth in Mustafa's words will incite rebellion.,English,"USA, France, Canada, Lebanon, Qatar",1 win & 10 nominations.,https://m.media-amazon.com/images/M/MV5BMTY5NzI4MjE2OV5BMl5BanBnXkFtZTgwMDg3OTU5NTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",61,7.1,"3,620",tt1640718,movie,02 Feb 2016,"$217,451",GKIDS,http://www.gibransprophetmovie.com/,True
261,Ricki and the Flash,2015,PG-13,07 Aug 2015,101 min,"Comedy, Drama, Music",Jonathan Demme,Diablo Cody,"Meryl Streep, Rick Springfield, Rick Rosas, Joe Vitale","A musician who gave up everything for her dream of rock-and-roll stardom returns home, looking to make things right with her family.",English,USA,4 nominations.,https://m.media-amazon.com/images/M/MV5BMTY1NzIxNzkzM15BMl5BanBnXkFtZTgwMzAzNjIzNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '54/100'}]",54,5.9,"20,626",tt3623726,movie,24 Nov 2015,N/A,Sony Pictures,http://www.rickiandtheflashmovie.com/site/,True
262,Straight Outta Compton,2015,R,14 Aug 2015,147 min,"Biography, Drama, History, Music",F. Gary Gray,"Jonathan Herman (screenplay), Andrea Berloff (screenplay), S. Leigh Savidge (story), Alan Wenkus (story), Andrea Berloff (story)","O'Shea Jackson Jr., Corey Hawkins, Jason Mitchell, Neil Brown Jr.","The group NWA emerges from the mean streets of Compton in Los Angeles, California, in the mid-1980s and revolutionizes Hip Hop culture with their music and tales about life in the hood.",English,USA,Nominated for 1 Oscar. Another 27 wins & 40 nominations.,https://m.media-amazon.com/images/M/MV5BMTA5MzkyMzIxNjJeQTJeQWpwZ15BbWU4MDU0MDk0OTUx._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.9,"162,690",tt1398426,movie,19 Jan 2016,"$129,402,415",Universal Pictures,http://www.straightouttacompton.com,True
263,The Clan,2015,R,13 Aug 2015,108 min,"Biography, Crime, Drama, Thriller",Pablo Trapero,"Julian Loyola, Esteban Student, Pablo Trapero (screenplay)","Guillermo Francella, Gastón Cocchiarale, Peter Lanzani, Stefanía Koessl","The true story of the Puccio Clan, a family who kidnapped and killed people in the 80s.",Spanish,"Argentina, Spain",14 wins & 36 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ5ODMwMjg5OF5BMl5BanBnXkFtZTgwODYyOTE2NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Metacritic', 'Value': '73/100'}]",73,7.0,"10,411",tt4411504,movie,N/A,N/A,N/A,N/A,True
264,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False
265,Shah,2015,N/A,13 Aug 2015,109 min,"Biography, Drama, Sport",Adnan Sarwar,Adnan Sarwar,"Adnan Sarwar, Gulab Chandio, Kiran Chaudhry, Adeel Raees","SHAH is the biography of great boxer Syed Hussain Shah. This film covers the story of this Legend's journey from homeless child in the streets of Layari,Karachi to become Olympian for his country PAKISTAN.",Urdu,Pakistan,N/A,https://m.media-amazon.com/images/M/MV5BMWYzZGFhYzctZDc3Yi00OGI4LTgwYTAtODM3MjNiY2E3YjdjXkEyXkFqcGdeQXVyMzc0NzU5MTc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}]",N/A,8.6,"1,322",tt4899880,movie,N/A,N/A,N/A,N/A,True
266,Absolutely Anything,2015,R,12 May 2017,85 min,"Comedy, Sci-Fi",Terry Jones,"Terry Jones (screenplay), Gavin Scott (screenplay)","Simon Pegg, Kate Beckinsale, Sanjeev Bhaskar, Rob Riggle","A group of eccentric aliens confers a human being with the power to do absolutely anything, as an experiment.","English, French",UK,N/A,https://m.media-amazon.com/images/M/MV5BMjMxNTQ1NDgyOF5BMl5BanBnXkFtZTgwMjMxNjU0NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '19%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,6.0,"34,051",tt1727770,movie,27 Jun 2017,"$673,096",Atlas Distribution,https://www.absolutelyanythingmovie.com/,True
267,Moor,2015,N/A,14 Aug 2015,100 min,Drama,Jami,"Jami (story), Jami, Jami, Ali Nazira (story by), Ali Nazira (story), Riaz-ur-Rehman Saghar (story by), Eman Syed (story by)","Joshinder Chaggar, Nayyar Ejaz, Abdullah Jan Ghaznavi, Sultan Hussain","After the death of the family's matriarch, her husband and son must confront not only the corruption in society around them but the corruption within themselves.","Urdu, English, Pushto","Pakistan, USA",3 wins & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMTg5MTI5NjIyNF5BMl5BanBnXkFtZTgwOTk2NDg1NzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,"1,076",tt3334374,movie,N/A,N/A,Azad Film Company,N/A,True
268,No Escape,2015,R,26 Aug 2015,103 min,"Action, Thriller",John Erick Dowdle,"John Erick Dowdle, Drew Dowdle","Owen Wilson, Lake Bell, Sterling Jerins, Claire Geare","In their new overseas house, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape from an environment where foreigners are being immediately executed.","English, French, Thai, Khmer",USA,1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjE0MDI3NTE5NF5BMl5BanBnXkFtZTgwNzI3ODM2NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,6.8,"68,624",tt1781922,movie,24 Nov 2015,"$27,274,112",The Weinstein Company,http://www.facebook.com/NoEscapeMovie,True
269,Amnesia,2015,N/A,21 Jul 2017,96 min,Drama,Barbet Schroeder,"Emilie Bickerton (screenplay), Peter F. Steinbach (screenplay), Susan Hoffman (screenplay), Barbet Schroeder (screenplay)","Marthe Keller, Max Riemelt, Bruno Ganz, Corinna Kirchhoff","Jo has come to Ibiza to be a DJ in the club Amnesia. He befriends a solitary woman who's trying to forget her past. As Jo draws her into techno music, Martha puts everything she had previously lived by into question.","French, German, Spanish, Russian","Switzerland, France",1 nomination.,https://m.media-amazon.com/images/M/MV5BMjE2NzE5MzctYmUzMS00OTVmLWE0M2EtNjJiN2IxOTE5NTI4XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '21%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.2,764,tt3774092,movie,31 Aug 2015,N/A,Xlrator Media,N/A,True
270,Our Everyday Life,2015,N/A,06 Jan 2016,89 min,"Drama, Family",Ines Tanovic,Ines Tanovic,"Uliks Fehmiu, Emir Hadzihafizbegovic, Maja Izetbegovic, Vedrana Seksan","Family Susic lives everyday Bosnian story. Father Muhamed (63) is employed in a reputable company; mother Marija (60) is retired. Son Sasa (35), who spent the war in Army of Bosnia and ...",Bosnian,"Bosnia and Herzegovina, Slovenia, Croatia",3 wins & 8 nominations.,https://images-na.ssl-images-amazon.com/images/M/MV5BNWU3M2NlY2EtOWY2OS00YmFiLTgwZDQtNTQ3MDU0MGQzZDFmXkEyXkFqcGdeQXVyMjM3NTA4NDk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,119,tt3805294,movie,N/A,N/A,N/A,N/A,True
271,American Ultra,2015,R,21 Aug 2015,96 min,"Action, Comedy, Sci-Fi",Nima Nourizadeh,Max Landis,"Jesse Eisenberg, Kristen Stewart, Topher Grace, Connie Britton",A stoner - who is in fact a government agent - is marked as a liability and targeted for extermination. But he's too well-trained and too high for them to handle.,"English, Mandarin","USA, Switzerland",N/A,https://m.media-amazon.com/images/M/MV5BMTcwMTM1NDU1Ml5BMl5BanBnXkFtZTgwNDk5MTgzNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.1,"75,556",tt3316948,movie,24 Nov 2015,N/A,Lionsgate Pictures,http://www.americanultrathemovie.com/,True
272,The Bad Education Movie,2015,N/A,21 Aug 2015,90 min,Comedy,Elliot Hegarty,"Jack Whitehall (screenplay), Freddy Syborn (screenplay), Jack Whitehall (created by), Ben Cavey (created by)","Jack Whitehall, Charlie Wernham, Nikki Runeckles, Weruche Opia",Mr Wickers and his class go on one final school trip after they finish their GCSEs.,English,UK,N/A,https://m.media-amazon.com/images/M/MV5BNzMxNTY1ODc1Nl5BMl5BanBnXkFtZTgwMzQyMzIzNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}]",N/A,5.7,"5,308",tt4660980,movie,N/A,"$921,426",N/A,N/A,True
273,Hitman: Agent 47,2015,R,21 Aug 2015,96 min,"Action, Adventure, Crime, Sci-Fi, Thriller",Aleksander Bach,"Skip Woods (screenplay), Michael Finch (screenplay), Skip Woods (story), Morten Iversen (video game), Peter Gjellerup Koch (video game)","Angelababy, Dan Bakkedahl, Charlene Beck, Michael Bornhütter",An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,English,"USA, UK, Germany",2 nominations.,https://m.media-amazon.com/images/M/MV5BMjc2ODU1YWYtOGU1MS00ODQ3LTg1YmUtYmRmNjZmNzNiMjA4XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",28,5.7,"79,479",tt2679042,movie,29 Dec 2015,N/A,20th Century Fox,http://www.hitmanagent47.com,True
274,Sinister 2,2015,R,21 Aug 2015,97 min,"Horror, Mystery, Thriller",Ciarán Foy,"Scott Derrickson, C. Robert Cargill, Scott Derrickson (based on characters created by), C. Robert Cargill (based on characters created by)","James Ransone, Shannyn Sossamon, Robert Daniel Sloan, Dartanian Sloan",A young mother and her twin sons move into a rural house that's marked for death.,English,"USA, UK",1 win & 3 nominations.,https://m.media-amazon.com/images/M/MV5BMjM3MTQ5NjA0OV5BMl5BanBnXkFtZTgwMzg2OTYyNTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32,5.3,"40,385",tt2752772,movie,12 Jan 2016,N/A,Focus Features,https://www.facebook.com/SinisterMovie,True
275,We Are Your Friends,2015,R,28 Aug 2015,96 min,"Drama, Music, Romance",Max Joseph,"Max Joseph (screenplay), Meaghan Oppenheimer (screenplay), Richard Silverman (story)","Zac Efron, Wes Bentley, Emily Ratajkowski, Jonny Weston","Caught between a forbidden romance and the expectations of his friends, aspiring DJ Cole Carter attempts to find the path in life that leads to fame and fortune.",English,"UK, France, USA",N/A,https://m.media-amazon.com/images/M/MV5BMjE2NjIxODUxNF5BMl5BanBnXkFtZTgwMjI1MzM1NjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '39%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.2,"31,652",tt3787590,movie,17 Nov 2015,N/A,Working Title Films,N/A,True
276,A War,2015,R,10 Sep 2015,115 min,"Crime, Drama, War",Tobias Lindholm,Tobias Lindholm,"Pilou Asbæk, Tuva Novotny, Søren Malling, Charlotte Munck","The story of a Danish commander, who is accused of civil murder in Afghanistan, while trying to save his squad.","Danish, Arabic, English","Denmark, France",Nominated for 1 Oscar. Another 7 wins & 25 nominations.,https://m.media-amazon.com/images/M/MV5BMjA1ODY3NjQzNV5BMl5BanBnXkFtZTgwNjEzNTUxNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,7.1,"8,197",tt3830162,movie,N/A,N/A,N/A,N/A,True
277,War Room,2015,PG,28 Aug 2015,120 min,Drama,Alex Kendrick,"Alex Kendrick, Stephen Kendrick","Karen Abercrombie, Priscilla C. Shirer, T.C. Stallings, Tenae Downing","A seemingly perfect family looks to fix their problems with the help of Miss Clara, an older, wiser woman.",English,USA,1 win.,https://m.media-amazon.com/images/M/MV5BMTYyNTUxMjQwNF5BMl5BanBnXkFtZTgwNDY5MDIwNTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '26/100'}]",26,6.4,"11,458",tt3832914,movie,22 Dec 2015,"$67,790,117",Sony Pictures,http://warroomthemovie.com,True
278,The Wave,2008,Not Rated,27 May 2011,107 min,"Drama, Thriller",Dennis Gansel,"Ron Jones (short story and original protocols), Johnny Dawkins (screenplay ""The Wave""), Ron Birnbach (screenplay ""The Wave""), Dennis Gansel, Peter Thorwarth","Jürgen Vogel, Frederick Lau, Max Riemelt, Jennifer Ulrich",A high school teacher's experiment to demonstrate to his students what life is like under a dictatorship spins horribly out of control when he forms a social unit with a life of its own.,German,Germany,9 wins & 8 nominations.,https://m.media-amazon.com/images/M/MV5BOWQ4YzBjODItM2I4MS00YThlLTlhZTQtOTZkNzhhNDc5YWM4XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}]",N/A,7.6,"93,922",tt1063669,movie,N/A,N/A,Constantin Film,http://www.ifcfilms.com/films/the-wave,True
