,Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response
167,Alpha,2018,PG-13,17 Aug 2018,96 min,"Adventure, Drama, Family",Albert Hughes,"Daniele Sebastian Wiedenhaupt (screenplay by), Albert Hughes (story by)","Kodi Smit-McPhee, Jóhannes Haukur Jóhannesson, Marcin Kowalczyk, Jens Hultén","In the prehistoric past, a young man struggles to return home after being separated from his tribe during a buffalo hunt. He finds a similarly lost wolf companion and starts a friendship that would change humanity.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BODI4OTk1ODY3N15BMl5BanBnXkFtZTgwMDI1MTcwNjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",63,6.7,"34,596",tt4244998,movie,13 Nov 2018,N/A,Sony Pictures,http://www.alpha-themovie.com,True
168,Mile 22,2018,R,17 Aug 2018,94 min,"Action, Adventure, Thriller",Peter Berg,"Lea Carpenter (screenplay by), Graham Roland (story by), Lea Carpenter (story by)","Mark Wahlberg, Lauren Cohan, Iko Uwais, John Malkovich","An elite American intelligence officer, aided by a top-secret tactical command unit, tries to smuggle a mysterious police officer with sensitive information out of Indonesia.","English, Russian, Indonesian, Filipino","China, USA",N/A,https://m.media-amazon.com/images/M/MV5BNzUyODk4OTkxNF5BMl5BanBnXkFtZTgwMzY0MDgzNTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",38,6.1,"40,109",tt4560436,movie,30 Oct 2018,N/A,STXfilms,http://mile22.movie,True
169,Down a Dark Hall,2018,PG-13,17 Aug 2018,96 min,"Drama, Fantasy, Horror, Thriller",Rodrigo Cortés,"Michael Goldbach (screenplay by), Chris Sparling (screenplay by), Lois Duncan (based on the novel by)","AnnaSophia Robb, Uma Thurman, Isabelle Fuhrman, Victoria Moroles","A troubled teen named Kit Gordy is forced to join the exclusive Blackwood Boarding School, just to find herself trapped by dark forces around its mysterious headmistress, Madame Duret.",English,"Spain, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTY4ODg5MjMwNl5BMl5BanBnXkFtZTgwMDgyNzY1NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,5.2,"6,831",tt2372251,movie,16 Oct 2018,N/A,Summit Entertainment,N/A,True
170,The Wife,2017,R,28 Sep 2018,99 min,Drama,Björn Runge,"Jane Anderson (screenplay by), Meg Wolitzer (based on the novel ""The Wife"" by)","Glenn Close, Jonathan Pryce, Max Irons, Christian Slater","A wife questions her life choices as she travels to Stockholm with her husband, where he is slated to receive the Nobel Prize for Literature.","English, Swedish","UK, Sweden, USA",N/A,https://m.media-amazon.com/images/M/MV5BNzA2Yzk4YjItZmU5OS00ZjFjLTlkNTEtMzJjZDVlOGY0OWRlXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,7.3,"14,713",tt3750872,movie,N/A,N/A,N/A,N/A,True
171,The Happytime Murders,2018,R,24 Aug 2018,91 min,"Action, Comedy, Crime, Mystery, Thriller",Brian Henson,"Todd Berger (screenplay by), Todd Berger (story by), Dee Austin Robertson (story by)","Melissa McCarthy, Elizabeth Banks, Maya Rudolph, Leslie David Baker","When the puppet cast of a '90s children's TV show begin to get murdered one by one, a disgraced LAPD detective-turned-private eye puppet takes on the case.",English,"China, USA",N/A,https://m.media-amazon.com/images/M/MV5BOTRjMTczMGItMmYxMi00ZThlLTg2ZjAtODgyZTNkN2VmMDlhXkEyXkFqcGdeQXVyNzQwNjY4NTg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",27,5.3,"14,829",tt1308728,movie,04 Dec 2018,N/A,STXfilms,http://thehappytimemurders.movie,True
172,Searching,2018,PG-13,31 Aug 2018,102 min,"Drama, Mystery, Thriller",Aneesh Chaganty,"Aneesh Chaganty, Sev Ohanian","John Cho, Sara Sohn, Alex Jayne Go, Megan Liu","After his 16-year-old daughter goes missing, a desperate father breaks into her laptop to look for clues to find her.",English,"Russia, USA",1 win & 1 nomination.,https://m.media-amazon.com/images/M/MV5BMjIwOTA3NDI3MF5BMl5BanBnXkFtZTgwNzIzMzA5NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.7,"80,860",tt7668870,movie,27 Nov 2018,N/A,Screen Gems,N/A,True
173,Papillon,1973,R,19 Dec 1973,151 min,"Biography, Crime, Drama",Franklin J. Schaffner,"Dalton Trumbo (screenplay), Lorenzo Semple Jr. (screenplay), Henri Charrière (book)","Steve McQueen, Dustin Hoffman, Victor Jory, Don Gordon","A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape.","English, Spanish","France, USA",Nominated for 1 Oscar. Another 2 wins & 1 nomination.,https://m.media-amazon.com/images/M/MV5BZGRjZjQ0NzAtYmZlNS00Zjc1LTk1YWItMDY5YzQxMzA4MTAzXkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,8.0,"111,112",tt0070511,movie,14 Dec 1999,N/A,Twentieth Century Fox Home Entertainment,N/A,True
174,Axl Rose: The Prettiest Star,2005,NOT RATED,15 Aug 2005,63 min,"Documentary, Biography, Music",Angela Turner,Angela Turner (researcher),"Steven Adler, Bernard Baur, Barbara Church, Gilby Clarke",A biography of Axl Rose.,English,UK,N/A,https://ia.media-imdb.com/images/M/MV5BZGU3MjkxZWYtNTI1Yi00NjM1LWI5N2MtYzBhYzE5NWZmYWExXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",N/A,6.8,19,tt1278004,movie,02 Aug 2005,N/A,N/A,N/A,True
175,Operation Finale,2018,PG-13,29 Aug 2018,122 min,"Biography, Drama, History, Thriller",Chris Weitz,Matthew Orton,"Oscar Isaac, Ben Kingsley, Mélanie Laurent, Lior Raz",A team of secret agents set out to track down the Nazi officer who masterminded the Holocaust.,"French, German, English, Spanish",USA,N/A,https://m.media-amazon.com/images/M/MV5BYzE1YjI2MjctZTY2Zi00NDBhLWIzYmMtNzMzMDgwZjE4MzUxXkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",58,6.5,"18,462",tt5208252,movie,04 Dec 2018,N/A,MGM,https://operationfinalefilm.com/,True
176,Kin,2018,PG-13,31 Aug 2018,102 min,"Action, Drama, Sci-Fi, Thriller","Jonathan Baker, Josh Baker","Jonathan Baker (based on the short film ""Bag Man"" by), Josh Baker (based on the short film ""Bag Man"" by), Daniel Casey (screenplay by)","Myles Truitt, Jack Reynor, Dennis Quaid, Zoë Kravitz","Chased by a vengeful criminal, the feds and a gang of otherworldly soldiers, a recently released ex-con, and his adopted teenage brother are forced to go on the run with a weapon of mysterious origin as their only protection.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BZDczYzNhMDMtNmQ2Ni00ZjcwLWI1MDQtMWI1YWVkNjkzN2NhXkEyXkFqcGdeQXVyNDMzMzI5MjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",35,5.7,"7,373",tt6017942,movie,20 Nov 2018,N/A,Lionsgate,https://www.kin.movie/,True
177,"Juliet, Naked",2018,R,17 Aug 2018,97 min,"Comedy, Drama, Music, Romance",Jesse Peretz,"Evgenia Peretz (screenplay by), Jim Taylor (screenplay by), Tamara Jenkins (screenplay by), Nick Hornby (based on the novel by)","Chris O'Dowd, Rose Byrne, Kitty O'Beirne, Alex Clatworthy","Juliet, Naked is the story of Annie (the long-suffering girlfriend of Duncan) and her unlikely transatlantic romance with once revered, now faded, singer-songwriter, Tucker Crowe, who also happens to be the subject of Duncan's musical obsession.",English,"USA, UK",N/A,https://m.media-amazon.com/images/M/MV5BMTk3OTE3ODg1Ml5BMl5BanBnXkFtZTgwMTI4NTE4NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.6,"9,341",tt5607096,movie,13 Nov 2018,N/A,Lionsgate and Roadside Attractions,http://www.julietnakedfilm.com/,True
178,The Little Stranger,2018,R,21 Sep 2018,111 min,"Drama, Horror, Mystery",Lenny Abrahamson,"Lucinda Coxon, Sarah Waters (novel)","Domhnall Gleeson, Will Poulter, Ruth Wilson, Liv Hill","After a doctor is called to visit a crumbling manor, strange things begin to occur.",English,"UK, Ireland, France",N/A,https://m.media-amazon.com/images/M/MV5BMTgzMjM1NDY5MV5BMl5BanBnXkFtZTgwNTkxNDk2NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,5.6,"4,060",tt6859762,movie,27 Nov 2018,N/A,Focus Features,http://www.focusfeatures.com/the-little-stranger,True
179,Destination Wedding,2018,R,02 Aug 2018,90 min,"Comedy, Drama, Romance",Victor Levin,Victor Levin,"Keanu Reeves, Winona Ryder, Dj Dallenbach, Ted Dubost","The story of two miserable and unpleasant wedding guests, Lindsay and Frank, who develop a mutual affection despite themselves.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTU3NzM5NDU3NV5BMl5BanBnXkFtZTgwNjAxNjk3NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,6.0,"12,527",tt6987770,movie,06 Nov 2018,N/A,Regatta,http://www.destinationwedding-movie.com/,True
180,The Nun,2018,R,07 Sep 2018,96 min,"Horror, Mystery, Thriller",Corin Hardy,"Gary Dauberman (screenplay by), James Wan (story by), Gary Dauberman (story by)","Demián Bichir, Taissa Farmiga, Jonas Bloquet, Bonnie Aarons",A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.,"English, French, Romanian, Latin",USA,N/A,https://m.media-amazon.com/images/M/MV5BMjM3NzQ5NDcxOF5BMl5BanBnXkFtZTgwNzM4MTQ5NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,5.4,"79,801",tt5814060,movie,04 Dec 2018,N/A,Warner Bros. Pictures,http://www.thenunmovie.com/,True
181,Peppermint,2018,R,07 Sep 2018,101 min,"Action, Drama, Thriller",Pierre Morel,Chad St. John,"Jennifer Garner, John Gallagher Jr., John Ortiz, Juan Pablo Raba","Five years after her husband and daughter are killed in a senseless act of violence, a woman comes back from self-imposed exile to seek revenge against those responsible and the system that let them go free.","English, Spanish","Hong Kong, USA",N/A,https://m.media-amazon.com/images/M/MV5BNWVlMjQ3MjItOWE3YS00YTYwLWE0ZDMtZWMyZWY1NzkxNWIwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '12%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,6.5,"28,691",tt6850820,movie,11 Dec 2018,N/A,STXfilms,https://www.peppermint.movie/,True
182,The Predator,2018,R,14 Sep 2018,107 min,"Action, Adventure, Sci-Fi, Thriller",Shane Black,"Fred Dekker, Shane Black, Jim Thomas (based on characters created by), John Thomas (based on characters created by)","Boyd Holbrook, Trevante Rhodes, Jacob Tremblay, Keegan-Michael Key","When a young boy accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled scientist can prevent the end of the human race.","English, Spanish","Canada, USA",N/A,https://m.media-amazon.com/images/M/MV5BMjM5MDk2NDIxMF5BMl5BanBnXkFtZTgwNjU5NDk3NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",48,5.4,"81,781",tt3829266,movie,18 Dec 2018,N/A,20th Century Fox,N/A,True
183,White Boy Rick,2018,R,14 Sep 2018,111 min,"Crime, Drama",Yann Demange,"Andy Weiss, Logan Miller, Noah Miller","Matthew McConaughey, Richie Merritt, Bel Powley, Jennifer Jason Leigh","The story of teenager Richard Wershe Jr., who became an undercover informant for the FBI during the 1980s and was ultimately arrested for drug-trafficking and sentenced to life in prison.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BNjQ5MzY4NjQ4Nl5BMl5BanBnXkFtZTgwMzc1NjU4NjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,6.5,"12,049",tt4537896,movie,25 Dec 2018,N/A,Columbia Pictures,N/A,True
184,A Simple Favor,2018,R,14 Sep 2018,117 min,"Comedy, Crime, Drama, Mystery, Thriller",Paul Feig,"Jessica Sharzer (screenplay by), Darcey Bell (based upon the novel by)","Anna Kendrick, Ian Ho, Joshua Satine, Glenda Braganza","Stephanie is a single mother with a parenting vlog who befriends Emily, a secretive upper-class woman who has a child at the same elementary school. When Emily goes missing, Stephanie takes it upon herself to investigate.",English,"Canada, USA",N/A,https://m.media-amazon.com/images/M/MV5BZjFiMGNiNmItMzNiNi00Mjc1LTg1N2YtNWE2NTE5N2VlZTQ3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.9,"68,007",tt7040874,movie,18 Dec 2018,N/A,Lionsgate,N/A,True
185,The Children Act,2017,R,14 Sep 2018,105 min,Drama,Richard Eyre,"Ian McEwan (screenplay by), Ian McEwan (based on the novel by)","Emma Thompson, Stanley Tucci, Fionn Whitehead, Nikki Amuka-Bird","As her marriage crumbles, a judge must decide a case involving a teenage boy who is refusing a blood transfusion on religious principle.",English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BODUwOTk1MzI3NF5BMl5BanBnXkFtZTgwNTI4NDE3NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.7,"5,666",tt6040662,movie,13 Nov 2018,N/A,A24 and DIRECTV,N/A,True
186,Lizzie,2018,R,14 Sep 2018,105 min,"Biography, Crime, Drama, Mystery, Thriller",Craig William Macneill,Bryce Kass,"Chloë Sevigny, Kristen Stewart, Jeff Perry, Fiona Shaw",A psychological thriller based on the infamous 1892 murders of the Borden family.,English,USA,1 nomination.,https://m.media-amazon.com/images/M/MV5BMTYzMDY5ODU1Ml5BMl5BanBnXkFtZTgwNjkwNzkwNjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",59,5.7,"3,322",tt5160938,movie,11 Dec 2018,N/A,Saban Films and Roadside Attractions,http://lizziethefilm.com/,True
187,Unbroken: Path to Redemption,2018,PG-13,14 Sep 2018,98 min,"Biography, Drama",Harold Cronk,"Richard Friedenberg (screenplay by), Ken Hixon (screenplay by), Laura Hillenbrand (based on the book ""Unbroken"" by)","Samuel Hunt, Merritt Patterson, Bobby Campo, David Sakurai","When the war ended, his battle began. Based on Laura Hillenbrand's bestselling book, UNBROKEN: PATH TO REDEMPTION begins where Unbroken ends, sharing the next amazing chapter of Olympian ...","English, Italian",USA,N/A,https://m.media-amazon.com/images/M/MV5BYjlmYWVmMWItMzlkYS00YzI5LWI3ZmEtNjNkZWQxZTk3MTJhXkEyXkFqcGdeQXVyNTQ3MjE4NTU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",39,5.7,"1,101",tt7339792,movie,11 Dec 2018,N/A,Pure Flix,http://www.unbrokenfilm.com/,True
188,The House with a Clock in Its Walls,2018,PG,21 Sep 2018,105 min,"Comedy, Family, Fantasy, Horror, Mystery, Sci-Fi, Thriller",Eli Roth,"Eric Kripke (screenplay by), John Bellairs (based on the novel by)","Jack Black, Cate Blanchett, Owen Vaccaro, Kyle MacLachlan",A young orphan named Lewis Barnavelt aids his magical uncle in locating a clock with the power to bring about the end of the world.,English,"India, Canada, USA",N/A,https://m.media-amazon.com/images/M/MV5BMTk1MzM1ODEwOV5BMl5BanBnXkFtZTgwMTE0OTA4NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,6.1,"27,259",tt2119543,movie,18 Dec 2018,N/A,Universal Pictures,https://www.housewithaclock.com/,True
189,Life Itself,2014,R,04 Jul 2014,121 min,"Documentary, Biography",Steve James,N/A,"Martin Scorsese, Werner Herzog, Ava DuVernay, Roger Ebert","The life and career of the renowned film critic and social commentator, Roger Ebert.",English,USA,25 wins & 31 nominations.,https://m.media-amazon.com/images/M/MV5BMTQ2OTQzMjcxNF5BMl5BanBnXkFtZTgwMzc2Njk3MTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,7.8,"13,926",tt2382298,movie,17 Feb 2015,"$809,724",Magnolia Pictures,http://www.magpictures.com/lifeitself/,True
190,The Sisters Brothers,2018,R,19 Oct 2018,122 min,"Adventure, Comedy, Crime, Drama, Western",Jacques Audiard,"Jacques Audiard (screenplay by), Thomas Bidegain (screenplay by), Patrick DeWitt (based on the book by)","John C. Reilly, Joaquin Phoenix, Jake Gyllenhaal, Riz Ahmed","In 1850s Oregon, a gold prospector is chased by the infamous duo of assassins, the Sisters brothers.",English,"France, Spain, Romania, Belgium, USA",N/A,https://m.media-amazon.com/images/M/MV5BOTZmNTI1MzMtMGY0ZS00YTRlLWI4OTktYzE3YzZjZjJkNDVlXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.0,"20,047",tt4971344,movie,05 Feb 2019,N/A,Annapurna Pictures,https://www.thesistersbrothers.movie/,True
191,Colette,2018,R,09 Jan 2019,111 min,"Biography, Drama, History",Wash Westmoreland,"Richard Glatzer (screenplay by), Wash Westmoreland (screenplay by), Rebecca Lenkiewicz (screenplay by), Richard Glatzer (story by)","Keira Knightley, Fiona Shaw, Dominic West, Robert Pugh","Colette is pushed by her husband to write novels under his name. Upon their success, she fights to make her talents known, challenging gender norms.",English,"UK, USA",N/A,https://m.media-amazon.com/images/M/MV5BZTg5M2MxYzAtZjUwMi00MzRjLTkxNTItZmNjYzUxZjI3YzI3XkEyXkFqcGdeQXVyNDY2MjcyOTQ@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,6.8,"8,426",tt5437928,movie,N/A,N/A,N/A,N/A,True
192,Assassination Nation,2018,R,21 Sep 2018,108 min,"Action, Comedy, Crime, Drama, Thriller",Sam Levinson,Sam Levinson,"Odessa Young, Abra, Suki Waterhouse, Hari Nef","After a malicious data hack exposes the secrets of the perpetually American town of Salem, chaos decends and four girls must fight to survive, while coping with the hack themselves.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjA5NTIwNDc3Ml5BMl5BanBnXkFtZTgwOTExNDM5NTM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,5.9,"6,622",tt6205872,movie,18 Dec 2018,N/A,NEON,http://www.assassinationnationmovie.com,True
193,Fahrenheit 11/9,2018,R,21 Sep 2018,128 min,Documentary,Michael Moore,Michael Moore,"Jim Acosta, Roger Ailes, Brooke Baldwin, Ashleigh Banfield","Filmmaker Michael Moore examines the current state of American politics, particularly the Donald Trump presidency and gun violence, while highlighting the power of grassroots democratic movements.",English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjE4NDYxNTk4MV5BMl5BanBnXkFtZTgwNTE1MDMxNjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,6.6,"9,486",tt8632862,movie,18 Dec 2018,N/A,N/A,N/A,True
